date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2025-11-27 12:42:11.859065,meta_ads,7236.99,398333,6108,328,27572.57,22.06,3.81,0.0153,1.18
2025-11-28 12:42:11.859065,meta_ads,5950.6,351365,5563,206,18156.01,28.89,3.05,0.0158,1.07
2025-11-29 12:42:11.859065,meta_ads,4864.5,337454,5635,177,13893.64,27.48,2.86,0.0167,0.86
2025-11-30 12:42:11.859065,meta_ads,5227.36,335426,5021,264,16153.65,19.8,3.09,0.015,1.04
2025-12-01 12:42:11.859065,meta_ads,5650.33,445561,6955,181,17938.58,31.22,3.17,0.0156,0.81
2025-12-02 12:42:11.859065,meta_ads,5125.51,291434,4788,212,13932.42,24.18,2.72,0.0164,1.07
2025-12-03 12:42:11.859065,meta_ads,6461.78,494187,7732,215,19706.43,30.05,3.05,0.0156,0.84
2025-12-04 12:42:11.859065,meta_ads,6720.37,392432,6093,223,21806.15,30.14,3.24,0.0155,1.1
2025-12-05 12:42:11.859065,meta_ads,6963.14,479858,6661,249,18412.31,27.96,2.64,0.0139,1.05
2025-12-06 12:42:11.859065,meta_ads,4313.87,306467,3726,156,11518.89,27.65,2.67,0.0122,1.16
2025-12-07 12:42:11.859065,meta_ads,4953.57,291768,4786,176,13191.58,28.15,2.66,0.0164,1.04
2025-12-08 12:42:11.859065,meta_ads,4553.2,373816,6072,176,12188.67,25.87,2.68,0.0162,0.75
2025-12-09 12:42:11.859065,meta_ads,5825.56,344579,4528,213,13508.77,27.35,2.32,0.0131,1.29
2025-12-10 12:42:11.859065,meta_ads,6053.94,546703,5724,210,19945.25,28.83,3.29,0.0105,1.06
2025-12-11 12:42:11.859065,meta_ads,6165.46,394489,5626,186,20095.06,33.15,3.26,0.0143,1.1
2025-12-12 12:42:11.859065,meta_ads,6726.41,407256,6756,266,20435.8,25.29,3.04,0.0166,1.0
2025-12-13 12:42:11.859065,meta_ads,6786.96,454789,5615,233,18680.42,29.13,2.75,0.0123,1.21
2025-12-14 12:42:11.859065,meta_ads,4299.81,278177,3829,160,11815.93,26.87,2.75,0.0138,1.12
2025-12-15 12:42:11.859065,meta_ads,7008.93,500054,7617,250,20306.99,28.04,2.9,0.0152,0.92
2025-12-16 12:42:11.859065,meta_ads,6742.59,478577,6212,263,18266.66,25.64,2.71,0.013,1.09
2025-12-17 12:42:11.859065,meta_ads,5262.67,333340,5096,197,16596.21,26.71,3.15,0.0153,1.03
2025-12-18 12:42:11.859065,meta_ads,6765.81,460561,7091,245,20386.97,27.62,3.01,0.0154,0.95
2025-12-19 12:42:11.859065,meta_ads,5475.52,284173,4657,258,15665.78,21.22,2.86,0.0164,1.18
2025-12-20 12:42:11.859065,meta_ads,5495.09,352431,4959,174,16077.03,31.58,2.93,0.0141,1.11
2025-12-21 12:42:11.859065,meta_ads,4572.43,313573,4491,153,14856.4,29.89,3.25,0.0143,1.02
2025-12-22 12:42:11.859065,meta_ads,6000.48,739753,10485,202,14888.87,29.71,2.48,0.0142,0.57
2025-12-23 12:42:11.859065,meta_ads,4901.36,359330,6172,184,14003.89,26.64,2.86,0.0172,0.79
2025-12-24 12:42:11.859065,meta_ads,6294.07,543365,8997,218,19388.51,28.87,3.08,0.0166,0.7
2025-12-25 12:42:11.859065,meta_ads,5931.81,573747,9310,198,15358.42,29.96,2.59,0.0162,0.64
2025-12-26 12:42:11.859065,meta_ads,6338.77,344942,4558,248,16783.78,25.56,2.65,0.0132,1.39
2025-12-27 12:42:11.859065,meta_ads,5982.72,426906,6789,234,18457.5,25.57,3.09,0.0159,0.88
2025-12-28 12:42:11.859065,meta_ads,4408.24,367554,5921,160,12836.2,27.55,2.91,0.0161,0.74
2025-12-29 12:42:11.859065,meta_ads,5538.11,757296,11142,202,14463.54,27.42,2.61,0.0147,0.5
2025-12-30 12:42:11.859065,meta_ads,8171.35,574988,8644,270,23651.29,30.26,2.89,0.015,0.95
2025-12-31 12:42:11.859065,meta_ads,6492.41,378651,6087,262,20926.02,24.78,3.22,0.0161,1.07
2026-01-01 12:42:11.859065,meta_ads,6394.63,381189,5515,227,19792.2,28.17,3.1,0.0145,1.16
2026-01-02 12:42:11.859065,meta_ads,5483.76,486033,6220,193,18366.29,28.41,3.35,0.0128,0.88
2026-01-03 12:42:11.859065,meta_ads,4918.63,312653,4585,174,14511.28,28.27,2.95,0.0147,1.07
2026-01-04 12:42:11.859065,meta_ads,5872.7,399769,5011,249,15619.84,23.59,2.66,0.0125,1.17
2026-01-05 12:42:11.859065,meta_ads,5841.73,372272,4880,178,16976.4,32.82,2.91,0.0131,1.2
2026-01-06 12:42:11.859065,meta_ads,5445.27,288951,4575,202,15289.58,26.96,2.81,0.0158,1.19
2026-01-07 12:42:11.859065,meta_ads,4999.69,271420,4714,174,15221.47,28.73,3.04,0.0174,1.06
2026-01-08 12:42:11.859065,meta_ads,5086.42,355744,5585,197,12895.6,25.82,2.54,0.0157,0.91
2026-01-09 12:42:11.859065,meta_ads,6888.6,445711,6127,247,19337.99,27.89,2.81,0.0137,1.12
2026-01-10 12:42:11.859065,meta_ads,6304.47,299203,4491,268,18620.72,23.52,2.95,0.015,1.4
2026-01-11 12:42:11.859065,meta_ads,4663.17,243908,2849,172,13279.25,27.11,2.85,0.0117,1.64
2026-01-12 12:42:11.859065,meta_ads,7380.09,538210,8548,307,20831.57,24.04,2.82,0.0159,0.86
2026-01-13 12:42:11.859065,meta_ads,4561.69,418101,6390,155,15906.83,29.43,3.49,0.0153,0.71
2026-01-14 12:42:11.859065,meta_ads,5404.22,413307,6502,185,15702.24,29.21,2.91,0.0157,0.83
2026-01-15 12:42:11.859065,meta_ads,7623.91,685592,9300,277,23700.69,27.52,3.11,0.0136,0.82
2026-01-16 12:42:11.859065,meta_ads,6425.17,456955,6853,199,19295.59,32.29,3.0,0.015,0.94
2026-01-17 12:42:11.859065,meta_ads,3899.71,285824,4085,131,12306.99,29.77,3.16,0.0143,0.95
2026-01-18 12:42:11.859065,meta_ads,4991.43,234348,3428,186,14379.43,26.84,2.88,0.0146,1.46
2026-01-19 12:42:11.859065,meta_ads,5677.49,392734,5508,216,17690.02,26.28,3.12,0.014,1.03
2026-01-20 12:42:11.859065,meta_ads,7189.17,764774,12627,224,19596.8,32.09,2.73,0.0165,0.57
2026-01-21 12:42:11.859065,meta_ads,5383.83,304553,4014,178,12537.17,30.25,2.33,0.0132,1.34
2026-01-22 12:42:11.859065,meta_ads,6657.69,483180,7745,237,17465.5,28.09,2.62,0.016,0.86
2026-01-23 12:42:11.859065,meta_ads,6095.31,591359,10304,205,21170.02,29.73,3.47,0.0174,0.59
2026-01-24 12:42:11.859065,meta_ads,4875.14,337785,5533,191,12257.11,25.52,2.51,0.0164,0.88
2026-01-25 12:42:11.859065,meta_ads,4708.16,314638,4128,146,11672.29,32.25,2.48,0.0131,1.14
2026-01-26 12:42:11.859065,meta_ads,6327.27,880332,13467,207,17577.02,30.57,2.78,0.0153,0.47
2026-01-27 12:42:11.859065,meta_ads,6393.06,542390,8689,10,20831.01,639.31,3.26,0.016,0.74
2026-01-28 12:42:11.859065,meta_ads,7073.26,524432,7802,15,21168.13,471.55,2.99,0.0149,0.91
2026-01-29 12:42:11.859065,meta_ads,6312.91,418005,5588,11,17070.39,573.9,2.7,0.0134,1.13
